File #,Action Date,Title,Vote
201047,12/1/2020,"Ordinance adopting and implementing the First Amendment to the 2019-2022 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association, to update the grievance procedures.",Aye
201048,12/1/2020,"Ordinance adopting and implementing the First Amendment to the 2018-2021 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association - Fire, to defer wage increases currently set for Fiscal Year 2020-2021, extend the term by two years, and set wages for the additional term.",Aye
201049,12/1/2020,"Ordinance adopting and implementing the First Amendment to the 2018-2021 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association - Police, to defer wage increases currently set for Fiscal Year 2020-2021, amend the retention premium provisions, extend the term by two years, and set wages for the additional term.",Aye
201051,12/1/2020,"Ordinance adopting and implementing the Second Amendment to the 2019-2022 Memorandum of Understanding between the City and County of San Francisco and Service Employees International Union, Local 1021 (Miscellaneous) to update the work study provisions.",Aye
201052,12/1/2020,"Ordinance adopting and implementing the First Amendment to the 2019-2022 Memorandum of Understanding between the City and County of San Francisco and the Service Employees International Union, Local 1021: Staff & Per Diem Nurses, to make administrative amendments to the overtime provisions.",Aye
201053,12/1/2020,"Ordinance amending Ordinance No. 106-20 fixing compensation for persons employed by the City and County of San Francisco whose compensation is subject to the provisions of Section A8.409 of the Charter, in job codes not represented by an employee organization, and establishing working schedules and other terms and conditions of employment and methods of payment effective July 1, 2020.",Aye
201162,12/1/2020,"Ordinance authorizing settlement of the lawsuit filed by Jeffrey Juarez against the City and County of San Francisco for $45,000; the lawsuit was filed on September 1, 2016, in Superior Court of the State of California, County of San Francisco, Case No. CGC-16-554000, entitled Jeffrey Juarez v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Aye
201161,12/1/2020,"Ordinance authorizing the service of an Offer to Compromise under Code of Civil Procedure, Section 998, in the lawsuit filed by Penny Mims against the City and County of San Francisco and Dorian Carr, to include a payment from the City of up to $50,000 plus reasonable attorneys’ fees and costs to be determined by the Court; the lawsuit was filed on March 3, 2020, in San Francisco Superior Court, Case No. CGC-20-583388; entitled Penny Mims v. City and County of San Francisco, Dorian Carr, et al.; the lawsuit involves an employment dispute.",Aye
201164,12/1/2020,"Resolution approving the settlement of the unlitigated claim filed by James Neidel against the City and County of San Francisco for $67,917; the claim was filed on December 11, 2019; the claim involves property damage arising from sewer main pipe overflow as a result of heavy rain.",Aye
201236,12/1/2020,"Ordinance authorizing settlement of the lawsuit filed by Taulib Ikharo against the City and County of San Francisco for $75,000; the lawsuit was filed on September 20, 2019, in U.S. District Court for the Northern District of California, Case No. 19-cv-04138 TSH; entitled Taulib Ikharo v. City and County of San Francisco, et al.; the lawsuit involves allegations of civil rights violations.",Aye
201239,12/1/2020,"Ordinance authorizing settlement of the lawsuit filed by Svetlana Hovhannisyan against the City and County of San Francisco for $120,000; the lawsuit was filed on September 26, 2018, in San Francisco Superior Court, Case No. CGC-18-570140; entitled Svetlana Hovhannisyan v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury based on claims including medical negligence and elder abuse.",Aye
201241,12/1/2020,"Ordinance authorizing settlement of the lawsuit filed by Richard Denton against the City and County of San Francisco for $400,000; the lawsuit was filed on September 26, 2013, in San Francisco Superior Court, Case No. CGC 13-534508; entitled Richard Denton v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Aye
201242,12/1/2020,"Resolution approving the settlement of the unlitigated claim filed by Flint Paul against the City and County of San Francisco for $150,000; the claim was filed on July 23, 2018; the claim involves an employment dispute.",Aye
201240,12/1/2020,"Ordinance authorizing settlement of the lawsuit filed by Rudy Perez Mejia against the City and County of San Francisco for $150,000; the lawsuit was filed on April 17, 2017, in San Francisco Superior Court, Case No. CGC-17-558193; entitled Rudy Perez Mejia v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from a vehicle accident.",Aye
201238,12/1/2020,"Ordinance authorizing settlement of the lawsuit filed by Jeffrey McElroy against the City and County of San Francisco for $30,000; the lawsuit was filed on September 3, 2019, in United States District Court, Case No. 19-cv-5528; entitled Jeffrey McElroy v. City and County of San Francisco, et al.; the lawsuit involves an alleged illegal search and use of excessive force.",Aye
201282,12/1/2020,Ordinance amending the Administrative Code to temporarily restrict landlords from evicting commercial tenants for non-payment of rent that was not paid due to the COVID-19 pandemic; and to allow certain tenants who are unable to pay rent to terminate their leases.,Aye
200822,11/19/2020,"Resolution receiving and approving annual report for the Japantown Community Benefit District for Fiscal Year (FY) 2018-2019, submitted as required by the Property and Business Improvement District Law of 1994 (California Streets and Highways Code, Sections 36600, et seq.), Section 36650, and the District’s management agreement with the City, Section 3.4.",Aye
201153,11/19/2020,"Resolution receiving and approving an annual report for the Yerba Buena Community Benefit District for Fiscal Year (FY) 2018-2019, submitted as required by the Property and Business Improvement District Law of 1994 (California Streets and Highways Code, Sections 36600, et seq.), Section 36650, and the District’s management agreement with the City, Section 3.4.",Aye
201225,11/19/2020,"Resolution approving a management agreement with the nonprofit Owners' Association for administration/management of the established property-based Community Benefit District known as the “Noe Valley Community Benefit District,” pursuant to California Streets and Highways Code, Section 36651, for a period commencing upon Board approval through June 30, 2035.",Aye
201226,11/19/2020,"Resolution approving a management agreement with the nonprofit Owners' Association for administration/management of the established property-based Community Benefit District known as the “Castro Community Benefit District,” pursuant to California Streets and Highways Code, Section 36651, for a period commencing upon Board approval through June 30, 2035.",Aye
201229,11/19/2020,"Resolution approving a management agreement with the nonprofit Owners' Association for administration/management of the established property-based Community Benefit District known as the “Fisherman’s Wharf Landside Community Benefit District,” pursuant to California Streets and Highways Code, Section 36651, for a period commencing upon Board approval, through June 30, 2035.",Aye
201229,11/19/2020,"Resolution approving a management agreement with the nonprofit Owners' Association for administration/management of the established property-based Community Benefit District known as the “Fisherman’s Wharf Landside Community Benefit District,” pursuant to California Streets and Highways Code, Section 36651, for a period commencing upon Board approval, through June 30, 2035.",Aye
201176,11/19/2020,"Resolution approving a historical property contract between Pacific Stables Property Owner LLC, the owners of 450 Pacific Avenue, and the City and County of San Francisco, under Administrative Code, Chapter 71; and authorizing the Planning Director and the Assessor-Recorder to execute and record the historical property contract.",Aye
201177,11/19/2020,"Resolution approving a historical property contract between AIMKO 2015 Trust, the owners of 1315 Waller Street, and the City and County of San Francisco, under Administrative Code, Chapter 71; and authorizing the Planning Director and the Assessor-Recorder to execute and record the historical property contract.",Aye
201178,11/19/2020,"Resolution approving a historical property contract between Jonathan Dascola & Kamariah Sulaiman Dascola, the owners of 59 Potomac Street, and the City and County of San Francisco, under Administrative Code, Chapter 71; and authorizing the Planning Director and the Assessor-Recorder to execute and record the historical property contract.",Aye
201081,11/19/2020,"Hearing to review consultant access and involvement in the San Francisco building permit process, in particular situations where a consultant has been charged with criminal conduct; and requesting the Department of Building Inspection and Public Works to report.",Aye
201158,11/19/2020,Hearing on the findings and recommendations of the Budget and Legislative Analyst's 2020 performance audit of the Ethics Commission; and requesting the Budget and Legislative Analyst and Ethics Commission to report.,Aye
201161,11/19/2020,"Ordinance authorizing the service of an Offer to Compromise under Code of Civil Procedure, Section 998, in the lawsuit filed by Penny Mims against the City and County of San Francisco and Dorian Carr, to include a payment from the City of up to $50,000 plus reasonable attorneys’ fees and costs to be determined by the Court; the lawsuit was filed on March 3, 2020, in San Francisco Superior Court, Case No. CGC-20-583388; entitled Penny Mims v. City and County of San Francisco, Dorian Carr, et al.; the lawsuit involves an employment dispute.",Aye
201162,11/19/2020,"Ordinance authorizing settlement of the lawsuit filed by Jeffrey Juarez against the City and County of San Francisco for $45,000; the lawsuit was filed on September 1, 2016, in Superior Court of the State of California, County of San Francisco, Case No. CGC-16-554000, entitled Jeffrey Juarez v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Aye
201236,11/19/2020,"Ordinance authorizing settlement of the lawsuit filed by Taulib Ikharo against the City and County of San Francisco for $75,000; the lawsuit was filed on September 20, 2019, in U.S. District Court for the Northern District of California, Case No. 19-cv-04138 TSH; entitled Taulib Ikharo v. City and County of San Francisco, et al.; the lawsuit involves allegations of civil rights violations.",Aye
201238,11/19/2020,"Ordinance authorizing settlement of the lawsuit filed by Jeffrey McElroy against the City and County of San Francisco for $30,000; the lawsuit was filed on September 3, 2019, in United States District Court, Case No. 19-cv-5528; entitled Jeffrey McElroy v. City and County of San Francisco, et al.; the lawsuit involves an alleged illegal search and use of excessive force.",Aye
201239,11/19/2020,"Ordinance authorizing settlement of the lawsuit filed by Svetlana Hovhannisyan against the City and County of San Francisco for $120,000; the lawsuit was filed on September 26, 2018, in San Francisco Superior Court, Case No. CGC-18-570140; entitled Svetlana Hovhannisyan v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury based on claims including medical negligence and elder abuse.",Aye
201240,11/19/2020,"Ordinance authorizing settlement of the lawsuit filed by Rudy Perez Mejia against the City and County of San Francisco for $150,000; the lawsuit was filed on April 17, 2017, in San Francisco Superior Court, Case No. CGC-17-558193; entitled Rudy Perez Mejia v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from a vehicle accident.",Aye
201241,11/19/2020,"Ordinance authorizing settlement of the lawsuit filed by Richard Denton against the City and County of San Francisco for $400,000; the lawsuit was filed on September 26, 2013, in San Francisco Superior Court, Case No. CGC 13-534508; entitled Richard Denton v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Aye
201164,11/19/2020,"Resolution approving the settlement of the unlitigated claim filed by James Neidel against the City and County of San Francisco for $67,917; the claim was filed on December 11, 2019; the claim involves property damage arising from sewer main pipe overflow as a result of heavy rain.",Aye
201242,11/19/2020,"Resolution approving the settlement of the unlitigated claim filed by Flint Paul against the City and County of San Francisco for $150,000; the claim was filed on July 23, 2018; the claim involves an employment dispute.",Aye
200910,11/17/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed Department of Public Health - Local Oversight Program Site No. 12076 Investigation/Remediation project located beneath the sidewalk in front of 1776 Green Street is exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
200911,11/17/2020,"Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed Department of Public Health - Local Oversight Program Site No. 12076 Investigation/Remediation project located beneath the sidewalk in front of 1776 Green Street, is exempt from further environmental review.",Aye
201128,11/17/2020,Motion affirming the determination by the Planning Department that the proposed project at 2675 Geary Boulevard is exempt from further environmental review.,Aye
201129,11/17/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 2675 Geary Boulevard is exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
201130,11/17/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project at 2675 Geary Boulevard is exempt from further environmental review.,Aye
200825,11/17/2020,"Hearing of persons interested in or objecting to the determination of exemption from environmental review under the California Environmental Quality Act issued as a Categorical Exemption by the Planning Department on April 8, 2019, for the proposed project at 617 Sanchez Street, Assessor’s Parcel Block No. 3600, Lot No. 055; to demolish an existing two-story, one family house and construct a new four-story single family dwelling approximately 30 feet in height and consisting of 4,149 square feet within the RH-1 (Residential House, One-Family-Detached) Zoning District and a 40-X Height and Bulk",Aye
200826,11/17/2020,Motion affirming the determination by the Planning Department that the proposed project at 617 Sanchez Street is categorically exempt from further environmental review.,Aye
200827,11/17/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 617 Sanchez Street is categorically exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
200828,11/17/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project at 617 Sanchez Street is categorically exempt from further environmental review.,Aye
201030,11/17/2020,"Motion reappointing Patricia Spaniak, term ending March 31, 2021, to the Commission on the Aging Advisory Council.",Aye
201252,11/17/2020,"Motion reappointing Steven Currier, term ending February 1, 2022, to the Park, Recreation and Open Space Advisory Committee.",Aye
201253,11/17/2020,"Motion appointing Kiana Sezawar Keshavarz, term ending December 31, 2022, to the Sugary Drinks Distributor Tax Advisory Committee.",Aye
201254,11/17/2020,"Motion reappointing Mario Paz (residency requirement waived), Celine Kennelly, and Nima Rahimi, terms ending June 6, 2021, to the Immigrant Rights Commission.",Aye
201282,11/17/2020,Ordinance amending the Administrative Code to temporarily restrict landlords from evicting commercial tenants for non-payment of rent that was not paid due to the COVID-19 pandemic; and to allow certain tenants who are unable to pay rent to terminate their leases.,Aye
201193,11/17/2020,"Resolution authorizing the Department of Homelessness and Supportive Housing (HSH) to execute a Standard Agreement and Homekey Documents for up to $30,000,000 of Homekey grant funds from the California Department of Housing and Community Development to Episcopal Community Services for the acquisition of a 130-room tourist hotel located at 440 Geary Street (Assessor’s Parcel Block No. 0306, Lot No. 007) for use as proposed future permanent supportive housing; approving and authorizing HSH to commit approximately $27,473,340 in City funds to satisfy local match and operational subsidy requiremen",Aye
200701,11/17/2020,Ordinance amending the Building Code to require new construction to utilize only electric power; amending the Environment Code to provide public hearings on implementation of all-electric requirements; adopting findings of local conditions under the California Health and Safety Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and directing the Clerk of the Board of Supervisors to forward this Ordinance to the California Building Standards Commission upon final passage.,Aye
200787,11/17/2020,"Ordinance amending the Administrative Code to require notification to prequalified contractors and written documentation of contractor selection from pre-qualified lists, and written documentation of contractor selection for work assigned under as-needed Public Works professional services contracts; and to require the Controller to audit such selection documentation.",Aye
201045,11/17/2020,"Ordinance adopting and implementing the Second Amendment to the 2018-2021 Memorandum of Understanding between the City and County of San Francisco and the San Francisco Fire Fighters Association Local 798, Unit 1, to defer wage increases currently set for Fiscal Year 2020-2021, extend the term by two years, and set wages for the additional term.",Aye
201046,11/17/2020,"Ordinance adopting and implementing the Third Amendment to the 2018-2021 Memorandum of Understanding between the City and County of San Francisco and the San Francisco Fire Fighters Association Local 798, Unit 2, to defer wage increases currently set for Fiscal Year 2020-2021, extend the term by two years, and set wages for the additional term.",Aye
201047,11/17/2020,"Ordinance adopting and implementing the First Amendment to the 2019-2022 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association, to update the grievance procedures.",Aye
201048,11/17/2020,"Ordinance adopting and implementing the First Amendment to the 2018-2021 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association - Fire, to defer wage increases currently set for Fiscal Year 2020-2021, extend the term by two years, and set wages for the additional term.",Aye
201049,11/17/2020,"Ordinance adopting and implementing the First Amendment to the 2018-2021 Memorandum of Understanding between the City and County of San Francisco and the Municipal Executives Association - Police, to defer wage increases currently set for Fiscal Year 2020-2021, amend the retention premium provisions, extend the term by two years, and set wages for the additional term.",Aye
201051,11/17/2020,"Ordinance adopting and implementing the Second Amendment to the 2019-2022 Memorandum of Understanding between the City and County of San Francisco and Service Employees International Union, Local 1021 (Miscellaneous) to update the work study provisions.",Aye
201052,11/17/2020,"Ordinance adopting and implementing the First Amendment to the 2019-2022 Memorandum of Understanding between the City and County of San Francisco and the Service Employees International Union, Local 1021: Staff & Per Diem Nurses, to make administrative amendments to the overtime provisions.",Aye
201053,11/17/2020,"Ordinance amending Ordinance No. 106-20 fixing compensation for persons employed by the City and County of San Francisco whose compensation is subject to the provisions of Section A8.409 of the Charter, in job codes not represented by an employee organization, and establishing working schedules and other terms and conditions of employment and methods of payment effective July 1, 2020.",Aye
201050,11/17/2020,"Ordinance adopting and implementing the Tentative Agreement between the City and County of San Francisco and the San Francisco Police Officers Association (“POA”), including: (1) adopting and implementing the First Amendment to the 2018-2021 Memorandum of Understanding between the City and POA, to defer wage increases currently set for Fiscal Year 2020-2021, amend the retention premium provisions, amend the 10B overtime provisions, extend the term by two years, and set wages for the additional term; and (2) approving settlement of two grievances filed by the POA against the City, for a not to",Aye
201050,11/17/2020,"Ordinance adopting and implementing the Tentative Agreement between the City and County of San Francisco and the San Francisco Police Officers Association (“POA”), including: (1) adopting and implementing the First Amendment to the 2018-2021 Memorandum of Understanding between the City and POA, to defer wage increases currently set for Fiscal Year 2020-2021, amend the retention premium provisions, amend the 10B overtime provisions, extend the term by two years, and set wages for the additional term; and (2) approving settlement of two grievances filed by the POA against the City, for a not to",Aye
200961,11/17/2020,"Resolution to establish (renew and expand) the business-based business improvement district known as the “Fisherman’s Wharf Portside Community Benefit District,” ordering the levy and collection of assessments against businesses located in that district for 15 years commencing with Fiscal Year 2020-2021, subject to conditions as specified; and making environmental findings.",Aye
200958,11/17/2020,"Resolution to disestablish the property-based business improvement district known as the “Top of Broadway Community Benefit District,” and to remove a multi-year assessment on all parcels in the District; and affirming environmental findings.",Aye
200908,11/17/2020,"Hearing of persons interested in or objecting to the determination of exemption from environmental review under the California Environmental Quality Act issued as a Common Sense Exemption by the Planning Department on June 16, 2019, for the proposed Department of Public Health - Local Oversight Program Site No. 12076 Investigation/Remediation project located beneath the sidewalk in front of 1776 Green Street. (District 2) (Appellant: Richard Drury of Lozeau Drury LLP, on behalf of The Hollow Revolution) (Filed July 17, 2020)",Aye
200909,11/17/2020,Motion affirming the determination by the Planning Department that the proposed Department of Public Health - Local Oversight Program Site No. 12076 Investigation/Remediation project located beneath the sidewalk in front of 1776 Green Street is exempt from further environmental review.,Aye
200761,11/17/2020,Ordinance amending the Administrative Code to establish the Workforce Education and Recovery Fund.,Aye
200896,11/17/2020,"Ordinance amending Administrative Code, Chapter 28, to add a Contractor’s prohibited provision of gifts or money to a public official as an express ground for debarment and revising debarment procedures; to amend the definition of “Contractor” by expressly including grant applicants and grantees in the defined term; and to add provisions authorizing suspension of a Contractor from participating in the procurement process for entering into City contracts or applying for grants if the Contractor is the subject of a criminal or civil charge brought by a government agency against the Contractor al",Aye
201009,11/17/2020,"Ordinance amending the Business and Tax Regulations Code to suspend the imposition of the Cannabis Business Tax through December 31, 2021; beginning January 1, 2022, to increase the exemption of gross receipts attributable to the City from cannabis business activities, from the first $500,000 to the first $1,000,000; and also beginning January 1, 2022, to increase the upper range of gross receipts attributable to the City from cannabis business activities subject to the 2.5% tax rate on gross receipts from retail sales and the 1% tax rate on gross receipts from other than retail sales, from $1",Aye
201033,11/17/2020,"Ordinance amending the Planning Code to designate the “History of Medicine in California” frescoes in Toland Hall auditorium in UC Hall, 533 Parnassus Avenue (“History of Medicine in California” frescoes), Assessor’s Parcel Block No. 2634A, Lot No. 011, as a Landmark consistent with the standards set forth in Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience, and welfare findings under Planning Code, Section 302, and findings of consistency with the General Plan, and the ei",Aye
201056,11/17/2020,Ordinance amending the Administrative Code to temporarily restrict landlords from evicting commercial tenants for non-payment of rent that was not paid due to the COVID-19 pandemic.,Aye
201085,11/17/2020,"Ordinance appropriating $126,925,000 of Series 2020D Public Health and Safety General Obligation Bond Proceeds to the Department of Public Health (DPH) and Department of Public Works (DPW) in Fiscal Year (FY) 2020-2021 for facility upgrades in Zuckerberg San Francisco General Hospital, Southeast and other community health centers and neighborhood fire stations; $260,000,000 of Series 2020C Affordable Housing General Obligation Bond Proceeds to the Mayor’s Office of Housing and Community Development (MOHCD) for public, low-income, preservation and middle-income, and senior housing projects; $10",Aye
201163,11/17/2020,"Ordinance authorizing the Port Commission to amend certain leases under the Port’s Rent Forgiveness Program with nonresidential tenants without Board of Supervisors approval under Charter, Section 9.118, and waiving Administrative Code and Environment Code requirements enacted after the most recent modification of each lease for lease amendments under the Port’s Rent Forgiveness Program, in order to allow for expeditious rent forgiveness necessitated by Port tenants’ financial hardships caused by the public health emergency related to the COVID-19 pandemic.",Aye
201247,11/17/2020,"Motion approving Final Map No. 10102, a nine residential unit condominium project, located at 856 Capp Street, being a subdivision of Assessor’s Parcel Block No. 3642, Lot No. 042; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
201293,11/17/2020,"Resolution celebrating Sister Mary Edith Hurley on the occasion of her 100th birthday, and declaring November 15, 2020, as Sister Mary Edith Hurley Day in the City and County of San Francisco.",Aye
200412,11/13/2020,"Hearing regarding how COVID-19 has impacted the schedules, policies, and the provision of services for San Francisco Unified School District (SFUSD) and City College of San Francisco (CCSF); the approach SFUSD and CCSF are exercising to protect both students and staff during the pandemic; how schools are continuing to serve students and families, especially those that are most marginalized; what plans are being made to ensure ongoing educational goals are met; how the City can best support the schools and what resources are required to ensure that they are able to succeed in their vital role a",Aye
201133,11/10/2020,"Ordinance amending the Administrative Code to require employers of employees covered by the Quality Standards Program at the San Francisco International Airport to provide family health insurance to such employees, or to make contributions on the employees’ behalf to an account established under Section 14.2 of the Administrative Code.",Aye
200701,11/10/2020,Ordinance amending the Building Code to require new construction to utilize only electric power; amending the Environment Code to provide public hearings on implementation of all-electric requirements; adopting findings of local conditions under the California Health and Safety Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and directing the Clerk of the Board of Supervisors to forward this Ordinance to the California Building Standards Commission upon final passage.,Aye
200701,11/10/2020,Ordinance amending the Building Code to require new construction to utilize only electric power; amending the Environment Code to provide public hearings on implementation of all-electric requirements; adopting findings of local conditions under the California Health and Safety Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and directing the Clerk of the Board of Supervisors to forward this Ordinance to the California Building Standards Commission upon final passage.,No
200701,11/10/2020,Ordinance amending the Building Code to require new construction to utilize only electric power; amending the Environment Code to provide public hearings on implementation of all-electric requirements; adopting findings of local conditions under the California Health and Safety Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and directing the Clerk of the Board of Supervisors to forward this Ordinance to the California Building Standards Commission upon final passage.,Aye
200398,11/10/2020,Ordinance amending the Police Code to regulate third-party food delivery services (“delivery services”) by 1) capping fees charged to non-formula retail restaurants at 15% of an order total; 2) prohibiting delivery services from restricting such restaurants’ pricing; 3) prohibiting delivery services from charging such restaurants for telephone calls to the delivery service not resulting in any food or beverage order; 4) prohibiting delivery services from providing services to any such restaurants without the restaurant’s express written agreement to receive such services; 5) requiring delivery,Aye
200942,11/10/2020,"Hearing of persons interested in or objecting to the disapproval of a Conditional Use Authorization pursuant to Sections 209.1, 303, and 317 of the Planning Code, for a proposed project at 552-554 Hill Street, Assessor’s Parcel Block No. 3622, Lot No. 065, identified in Planning Case No. 2019-000013CUA, issued by the Planning Commission by Motion No. 20756, dated July 9, 2020, to allow the legalization of a dwelling unit merger of two residential flats and unauthorized removal and relocation of one dwelling unit to basement level within the RH-2 (Residential, House, Two-Family) Zoning District",Aye
200943,11/10/2020,"Motion approving the decision of the Planning Commission by its Motion No. 20756, disapproving a Conditional Use Authorization, identified as Planning Case No. 2019-000013CUA, for a proposed project located at 552-554 Hill Street; and making environmental findings, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
200944,11/10/2020,"Motion conditionally disapproving the decision of the Planning Commission by its Motion No. 20756, and approving a Conditional Use Authorization, identified as Planning Case No. 2019-000013CUA, for a proposed project at 552-554 Hill Street, subject to the adoption of written findings by the Board in support of this determination.",Aye
200945,11/10/2020,"Motion directing the Clerk of the Board to prepare findings in support of the Board of Supervisors' decision to approve the proposed Conditional Use Authorization, identified as Planning Case No. 2019-000013CUA, for a proposed project at 552-554 Hill Street.",Aye
200138,11/10/2020,Motion affirming the Final Mitigated Negative Declaration prepared by the Planning Department under the California Environmental Quality Act for the proposed project located at 2417 Green Street.,Aye
200139,11/10/2020,"Motion conditionally reversing the Final Mitigated Negative Declaration prepared by the Planning Department under the California Environmental Quality Act for the proposed project located at 2417 Green Street, subject to the adoption of written findings of the Board in support of this determination.",Aye
200140,11/10/2020,Motion directing the Clerk of the Board to prepare findings reversing the Planning Department’s preparation of a Final Mitigated Negative Declaration under the California Environmental Quality Act for the proposed project located at 2417 Green Street.,Aye
201113,11/10/2020,"Motion affirming the determination by the Planning Department that the proposed San Francisco Municipal Transportation Agency's (SFMTA) COVID-19 Muni Bus Service Adjustments and Associated Stop, Street, and Parking Changes project is statutorily exempt from environmental review.",Aye
201117,11/10/2020,Motion affirming the determination by the Planning Department that the proposed San Francisco Municipal Transportation Agency's (SFMTA) COVID-19 Muni Rail Service Adjustments and Associated Street and Parking Changes project is statutorily exempt from environmental review.,Aye
201114,11/10/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed San Francisco Municipal Transportation Agency's (SFMTA) COVID-19 Muni Bus Service Adjustments and Associated Stop, Street, and Parking Changes project is statutorily exempt from environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
201115,11/10/2020,"Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed San Francisco Municipal Transportation Agency's (SFMTA) COVID-19 Muni Bus Service Adjustments and Associated Stop, Street, and Parking Changes project is statutorily exempt from environmental review.",Aye
201118,11/10/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed San Francisco Municipal Transportation Agency's (SFMTA) COVID-19 Muni Rail Service Adjustments and Associated Street and Parking Changes project is statutorily exempt from environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
201119,11/10/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed San Francisco Municipal Transportation Agency's (SFMTA) COVID-19 Muni Rail Service Adjustments and Associated Street and Parking Changes project is statutorily exempt from environmental review.,Aye
201234,11/10/2020,"Hearing on the Shelter-in-Place Rehousing and Site Demobilization Plan; scheduled at the Board of Supervisors pursuant to Motion No. M20-164 (File No. 201233), and referred to the Budget and Finance Committee.",Aye
201009,11/10/2020,"Ordinance amending the Business and Tax Regulations Code to suspend the imposition of the Cannabis Business Tax through December 31, 2021; beginning January 1, 2022, to increase the exemption of gross receipts attributable to the City from cannabis business activities, from the first $500,000 to the first $1,000,000; and also beginning January 1, 2022, to increase the upper range of gross receipts attributable to the City from cannabis business activities subject to the 2.5% tax rate on gross receipts from retail sales and the 1% tax rate on gross receipts from other than retail sales, from $1",Aye
201085,11/10/2020,"Ordinance appropriating $126,925,000 of Series 2020D Public Health and Safety General Obligation Bond Proceeds to the Department of Public Health (DPH) and Department of Public Works (DPW) in Fiscal Year (FY) 2020-2021 for facility upgrades in Zuckerberg San Francisco General Hospital, Southeast and other community health centers and neighborhood fire stations; $260,000,000 of Series 2020C Affordable Housing General Obligation Bond Proceeds to the Mayor’s Office of Housing and Community Development (MOHCD) for public, low-income, preservation and middle-income, and senior housing projects; $10",Aye
201163,11/10/2020,"Ordinance authorizing the Port Commission to amend certain leases under the Port’s Rent Forgiveness Program with nonresidential tenants without Board of Supervisors approval under Charter, Section 9.118, and waiving Administrative Code and Environment Code requirements enacted after the most recent modification of each lease for lease amendments under the Port’s Rent Forgiveness Program, in order to allow for expeditious rent forgiveness necessitated by Port tenants’ financial hardships caused by the public health emergency related to the COVID-19 pandemic.",Aye
201082,11/10/2020,"Resolution approving Lease No. 20-0045, between Minute Suites Travelers Retreat SFO, LLC, as tenant, and the City and County of San Francisco, as landlord, acting by and through its Airport Commission, at the Harvey Milk Terminal 1 Retail Concession, for a term of 12 years, and a minimum annual guarantee of $150,000 for the first year of the Lease, to commence upon approval by the Board of Supervisors.",Aye
201191,11/10/2020,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $6,540,700 from the Centers for Disease Control and Prevention through the California Department of Public Health for participation in a program, entitled “Coronavirus (COVID-19) Epidemiology and Laboratory Capacity (ELC) Enhancing Detection Funding,” for the period of May 18, 2020, through November 17, 2022.",Aye
201193,11/10/2020,"Resolution authorizing the Department of Homelessness and Supportive Housing (HSH) to execute a Standard Agreement and Homekey Documents for up to $30,000,000 of Homekey grant funds from the California Department of Housing and Community Development to Episcopal Community Services for the acquisition of a 130-room tourist hotel located at 440 Geary Street (Assessor’s Parcel Block No. 0306, Lot No. 007) for use as proposed future permanent supportive housing; approving and authorizing HSH to commit approximately $27,473,340 in City funds to satisfy local match and operational subsidy requiremen",Aye
